ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR192PBJ/	ENCSR192PBJ	ChIP-seq	TF ChIP-seq	cell line	/targets/JUN-human/	JUN	JUN	Homo sapiens A549	A549	FactorBook:ENCSR192PBJ,GEO:GSE175074	cJun ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 0 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF619NSS/,/files/ENCFF149ZFH/,/files/ENCFF924XSP/,/files/ENCFF800IWM/,/files/ENCFF259LMS/,/files/ENCFF018RZD/,/files/ENCFF759URR/,/files/ENCFF939QUZ/,/files/ENCFF945OSN/,/files/ENCFF976HDG/,/files/ENCFF663GEP/,/files/ENCFF985QSR/,/files/ENCFF467ZDE/,/files/ENCFF745GNP/,/files/ENCFF810JYE/,/files/ENCFF807BZJ/,/files/ENCFF274IZB/,/files/ENCFF719GID/,/files/ENCFF782UQO/,/files/ENCFF534UWH/,/files/ENCFF521PBZ/,/files/ENCFF314IQR/,/files/ENCFF279RAQ/,/files/ENCFF172FMQ/,/files/ENCFF098TLC/,/files/ENCFF425SEZ/,/files/ENCFF510WNP/,/files/ENCFF617GLE/,/files/ENCFF318DIP/,/files/ENCFF382ENV/,/files/ENCFF883MEM/,/files/ENCFF671KET/,/files/ENCFF395WSN/,/files/ENCFF522ITF/,/files/ENCFF988ODU/,/files/ENCFF974FYU/,/files/ENCFF971BAQ/,/files/ENCFF561KTA/,/files/ENCFF454QIB/,/files/ENCFF278FZO/,/files/ENCFF740TUD/,/files/ENCFF696DFP/,/files/ENCFF846DUV/,/files/ENCFF053ZVO/,/files/ENCFF660ZKV/,/files/ENCFF269DUB/,/files/ENCFF329CUQ/,/files/ENCFF832ZYX/,/files/ENCFF904UJP/,/files/ENCFF755QMA/		ENCBS032EMA,ENCBS756PNA,ENCBS095SEF	2,1,3	1	ENCAB085XKX	Homo sapiens	adult	58 years												/replicates/9e04796c-99a2-4073-a61f-e49b63650bad/,/replicates/6df368e1-aa90-4502-be25-fd17644239c6/,/replicates/0b56c6c7-bf00-4f23-85ed-0acbac34b5aa/				
/experiments/ENCSR492FKD/	ENCSR492FKD	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF257-human/	ZNF257	ZNF257	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF257	K562	GEO:GSE170285	eGFP-ZNF257 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF855JVD/,/files/ENCFF472OSQ/,/files/ENCFF602UOI/,/files/ENCFF958SPO/,/files/ENCFF801WQX/,/files/ENCFF980YUN/,/files/ENCFF122YSZ/,/files/ENCFF840PAF/,/files/ENCFF906GQV/,/files/ENCFF751QFG/,/files/ENCFF173WSK/,/files/ENCFF346GEK/,/files/ENCFF744MAU/,/files/ENCFF627LSG/,/files/ENCFF007MMI/,/files/ENCFF338MPF/,/files/ENCFF056QUE/,/files/ENCFF859MFD/,/files/ENCFF812VWC/,/files/ENCFF549ZPA/,/files/ENCFF793UCM/,/files/ENCFF738IQL/,/files/ENCFF261ECJ/,/files/ENCFF911ZXF/,/files/ENCFF849YZP/,/files/ENCFF835VTS/		ENCBS920MTB,ENCBS378DTP	1,2	2	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/2afe98ad-bae9-45ae-8aaf-3fd8ea69f7ce/,/replicates/fbf3e919-ad05-43ce-b29d-ca2386a0149c/				
/experiments/ENCSR415NNQ/	ENCSR415NNQ	ChIP-seq	TF ChIP-seq	cell line	/targets/THAP12-human/	THAP12	THAP12	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens THAP12	K562	GEO:GSE187507	eGFP-THAP12 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF207YHP/,/files/ENCFF053UAR/,/files/ENCFF476KUM/,/files/ENCFF570TJZ/,/files/ENCFF157EAB/,/files/ENCFF158DGE/,/files/ENCFF494PCP/,/files/ENCFF907PQV/,/files/ENCFF529SSG/,/files/ENCFF376WFQ/,/files/ENCFF786QXI/,/files/ENCFF364PZH/,/files/ENCFF068PAF/,/files/ENCFF788EHZ/,/files/ENCFF730LUD/,/files/ENCFF641IJV/,/files/ENCFF951DQX/,/files/ENCFF865XFD/,/files/ENCFF041AXW/,/files/ENCFF972PVP/,/files/ENCFF029XDE/,/files/ENCFF453OQF/,/files/ENCFF118NEY/,/files/ENCFF206LMB/,/files/ENCFF282LPU/,/files/ENCFF981ZRW/		ENCBS972UYE,ENCBS982PFW	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/29665b05-a50d-4b9b-ba8b-57982f024242/,/replicates/a020dc78-4a01-4ccc-bdc0-32c38edd6eb8/				
/experiments/ENCSR126YJQ/	ENCSR126YJQ	ChIP-seq	TF ChIP-seq	cell line	/targets/HMG20A-human/	HMG20A	HMG20A	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HMG20A	K562	GEO:GSE170398	eGFP-HMG20A ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF995BXG/,/files/ENCFF133TUV/,/files/ENCFF321TPT/,/files/ENCFF248VUH/,/files/ENCFF673REV/,/files/ENCFF462HFD/,/files/ENCFF693GFG/,/files/ENCFF398LLT/,/files/ENCFF156CMT/,/files/ENCFF093OQL/,/files/ENCFF882PJT/,/files/ENCFF824UYX/,/files/ENCFF485HZP/,/files/ENCFF840BHF/,/files/ENCFF693JWE/,/files/ENCFF941MZM/,/files/ENCFF239OYN/,/files/ENCFF145HIL/,/files/ENCFF260TCW/,/files/ENCFF089NMA/,/files/ENCFF118ATD/,/files/ENCFF641CZY/,/files/ENCFF146JOG/,/files/ENCFF817NXE/,/files/ENCFF542OBK/,/files/ENCFF056NCT/,/files/ENCFF530ZXJ/,/files/ENCFF698IRV/		ENCBS624NER,ENCBS942GSO	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/2b1fa002-0510-45dc-9147-d13703e01d56/,/replicates/76333c4b-ca68-45fa-a40b-27564fb5b694/				
/experiments/ENCSR226NRS/	ENCSR226NRS	ChIP-seq	TF ChIP-seq	cell line	/targets/TOX2-human/	TOX2	TOX2	Homo sapiens SK-N-SH genetically modified (insertion) using CRISPR targeting H. sapiens TOX2 treated with 6 μM all-trans-retinoic acid for 48 hours	SK-N-SH	GEO:GSE175099	eGFP-TOX2 ChIP-seq on human SK-N-SH	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF368OJN/,/files/ENCFF871NRK/,/files/ENCFF169EUL/,/files/ENCFF662SHE/,/files/ENCFF575MKT/,/files/ENCFF659TWO/,/files/ENCFF356FPC/,/files/ENCFF667SKH/,/files/ENCFF312MHX/,/files/ENCFF035QJG/,/files/ENCFF147YXR/,/files/ENCFF486POY/,/files/ENCFF905CLG/,/files/ENCFF765IAJ/,/files/ENCFF415OYE/,/files/ENCFF922YOR/,/files/ENCFF057TGY/,/files/ENCFF933ZBL/,/files/ENCFF236JAO/,/files/ENCFF998DNT/,/files/ENCFF746FBW/,/files/ENCFF926DVG/,/files/ENCFF965YDD/,/files/ENCFF760BCQ/,/files/ENCFF793ZNB/,/files/ENCFF649ACY/		ENCBS462YCT,ENCBS996JXR	2,1	1	ENCAB728YTO	Homo sapiens	child	4 years	all-trans-retinoic acid	CHEBI:15367	6	μM	48	hour				/organisms/human/		/replicates/530eae11-4c29-49f8-a82a-5a2041219879/,/replicates/301c565e-0bcf-4643-b8c2-a5e475074cf1/				
/experiments/ENCSR783EPA/	ENCSR783EPA	ChIP-seq	TF ChIP-seq	cell line	/targets/TBPL1-human/	TBPL1	TBPL1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TBPL1	K562	GEO:GSE170068	eGFP-TBPL1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF698YSX/,/files/ENCFF413TFC/,/files/ENCFF501TZA/,/files/ENCFF598ORO/,/files/ENCFF067SUQ/,/files/ENCFF981YBG/,/files/ENCFF079UWF/,/files/ENCFF669EWB/,/files/ENCFF739GPX/,/files/ENCFF393BEQ/,/files/ENCFF487FOV/,/files/ENCFF973JCI/,/files/ENCFF583LLR/,/files/ENCFF080XQX/,/files/ENCFF850RUT/,/files/ENCFF521IEC/,/files/ENCFF662EXU/,/files/ENCFF409OYO/,/files/ENCFF806EBI/,/files/ENCFF927NEU/,/files/ENCFF544VTV/,/files/ENCFF686BUT/,/files/ENCFF167PVP/,/files/ENCFF911WKX/,/files/ENCFF627EAQ/,/files/ENCFF328XGS/		ENCBS348YOL,ENCBS290QFU	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/bbdf34a7-9d12-4e8d-acd7-6373bb83bce2/,/replicates/729962f6-bd13-4a3a-b27c-39bd79e648ab/				
/experiments/ENCSR998OMC/	ENCSR998OMC	ChIP-seq	TF ChIP-seq	cell line	/targets/TFCP2-human/	TFCP2	TFCP2	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TFCP2	K562	GEO:GSE170871	eGFP-TFCP2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF797AKQ/,/files/ENCFF810WZH/,/files/ENCFF202QWH/,/files/ENCFF436KKW/,/files/ENCFF965WGH/,/files/ENCFF836ZWG/,/files/ENCFF910JJV/,/files/ENCFF036SCX/,/files/ENCFF463FTD/,/files/ENCFF599TIX/,/files/ENCFF508QIX/,/files/ENCFF610IQK/,/files/ENCFF954KKP/,/files/ENCFF495VPN/,/files/ENCFF762UAS/,/files/ENCFF990KOP/,/files/ENCFF682XOQ/,/files/ENCFF419VEM/,/files/ENCFF691UHA/,/files/ENCFF636QDP/,/files/ENCFF334NBU/,/files/ENCFF631KTG/,/files/ENCFF652MHG/,/files/ENCFF022SLQ/,/files/ENCFF392MAR/,/files/ENCFF327DHO/,/files/ENCFF418GMJ/,/files/ENCFF859ZKD/,/files/ENCFF975CXP/,/files/ENCFF984WXL/		ENCBS421QQY,ENCBS392QKT	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/9d18b5eb-84cc-4b1a-b032-0156c50bc930/,/replicates/eb008697-ecdd-40e6-bacd-ed24bcee794a/				
/experiments/ENCSR044UJJ/	ENCSR044UJJ	ChIP-seq	TF ChIP-seq	cell line	/targets/ATF4-human/	ATF4	ATF4	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF4	K562	GEO:GSE230971	eGFP-ATF4 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF605EGK/,/files/ENCFF130HOG/,/files/ENCFF330FSE/,/files/ENCFF332RKG/,/files/ENCFF987PZY/,/files/ENCFF150KOL/,/files/ENCFF125YMJ/,/files/ENCFF250MUC/,/files/ENCFF036IAE/,/files/ENCFF244ITM/,/files/ENCFF211RPU/,/files/ENCFF863MWE/,/files/ENCFF408CLF/,/files/ENCFF743YVY/,/files/ENCFF774BEC/,/files/ENCFF271OYM/,/files/ENCFF030XBX/,/files/ENCFF014DCU/,/files/ENCFF467EGX/,/files/ENCFF291XES/,/files/ENCFF639COT/,/files/ENCFF768ZDS/,/files/ENCFF306ASX/,/files/ENCFF248TTI/,/files/ENCFF857TOC/,/files/ENCFF429QTL/		ENCBS218ZAY,ENCBS631TUZ	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/c0f20613-dddb-4c5f-a5e1-88e8d0d6bfcf/,/replicates/e04c475e-4796-4596-b533-705b75056051/				
/experiments/ENCSR231ZVN/	ENCSR231ZVN	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXA3-human/	FOXA3	FOXA3	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens FOXA3	K562	GEO:GSE169922	eGFP-FOXA3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF215TEG/,/files/ENCFF633JSH/,/files/ENCFF660CKR/,/files/ENCFF338FMN/,/files/ENCFF428UTN/,/files/ENCFF933CVV/,/files/ENCFF226AMU/,/files/ENCFF781VSC/,/files/ENCFF377MBE/,/files/ENCFF588ZQP/,/files/ENCFF907QGK/,/files/ENCFF467JWQ/,/files/ENCFF970PRP/,/files/ENCFF477SPR/,/files/ENCFF723DUU/,/files/ENCFF760OUF/,/files/ENCFF094SFJ/,/files/ENCFF760YFT/,/files/ENCFF048KFE/,/files/ENCFF406TZR/,/files/ENCFF932KAZ/,/files/ENCFF603XQC/,/files/ENCFF528WEZ/,/files/ENCFF671DPH/,/files/ENCFF666PCT/,/files/ENCFF504WWL/		ENCBS817AYJ,ENCBS269GMZ	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/f93e8cfd-9a1b-403f-955f-abb54c90373c/,/replicates/8f39402a-b700-4f90-ab2b-9735517fda9e/				
/experiments/ENCSR321VGW/	ENCSR321VGW	ChIP-seq	TF ChIP-seq	cell line	/targets/ELF1-human/	ELF1	ELF1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ELF1	HepG2	GEO:GSE170356	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF927CDC/,/files/ENCFF772TIW/,/files/ENCFF684JJK/,/files/ENCFF231YAA/,/files/ENCFF409LJA/,/files/ENCFF819YWP/,/files/ENCFF224DUD/,/files/ENCFF367ZWV/,/files/ENCFF744CFU/,/files/ENCFF383SWQ/,/files/ENCFF668PBI/,/files/ENCFF561HAC/,/files/ENCFF444XSM/,/files/ENCFF210BVJ/,/files/ENCFF367XUK/,/files/ENCFF215GPK/,/files/ENCFF776XJF/,/files/ENCFF649BQN/,/files/ENCFF990AIS/,/files/ENCFF975TVH/,/files/ENCFF184HFG/,/files/ENCFF576IMM/,/files/ENCFF879JVK/,/files/ENCFF204QVP/		ENCBS372YHG,ENCBS507RPY	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/45ebd2f2-43d2-4366-ade9-4be47eb71c3d/,/replicates/25882c3f-b06c-48db-9dac-199b94a0f24d/				
/experiments/ENCSR579YNY/	ENCSR579YNY	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB40-human/	ZBTB40	ZBTB40	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB40	K562	GEO:GSE209160	ChIP-Seq on K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF417GBC/,/files/ENCFF750LMS/,/files/ENCFF330SOE/,/files/ENCFF904GYJ/,/files/ENCFF484UZA/,/files/ENCFF891MCH/,/files/ENCFF165IUL/,/files/ENCFF016EAQ/,/files/ENCFF078PCH/,/files/ENCFF226AEP/,/files/ENCFF161LUK/,/files/ENCFF890OBG/,/files/ENCFF952IUD/,/files/ENCFF206LQX/,/files/ENCFF431ORE/,/files/ENCFF294LFR/,/files/ENCFF666ZBR/,/files/ENCFF347WCD/,/files/ENCFF566PWU/,/files/ENCFF240MDF/,/files/ENCFF899VWY/,/files/ENCFF132DPY/,/files/ENCFF798NYH/,/files/ENCFF885NHW/,/files/ENCFF230LDT/,/files/ENCFF622IVE/		ENCBS355ATX,ENCBS905PUR	1,2	2	ENCAB697XQW	Homo sapiens	adult	53 years										/organisms/human/		/replicates/92d38691-2186-459a-908d-934cfea1865e/,/replicates/246b2842-3145-4ad4-8ef7-40a4b49d4816/				
/experiments/ENCSR444BFV/	ENCSR444BFV	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF532-human/	ZNF532	ZNF532	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF532	WTC11	GEO:GSE209341	eGFP-ZNF532 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF272ETP/,/files/ENCFF630ABP/,/files/ENCFF864JAV/,/files/ENCFF142TYD/,/files/ENCFF933PWN/,/files/ENCFF081CEK/,/files/ENCFF222VQU/,/files/ENCFF491FIM/,/files/ENCFF256YVT/,/files/ENCFF880EVQ/,/files/ENCFF870JQT/,/files/ENCFF676LCP/,/files/ENCFF204REI/,/files/ENCFF373VBX/,/files/ENCFF596NZF/,/files/ENCFF817ORJ/,/files/ENCFF515ISF/,/files/ENCFF167GHO/,/files/ENCFF981XMN/,/files/ENCFF950XSM/,/files/ENCFF033HLO/,/files/ENCFF751OOH/,/files/ENCFF501FNR/,/files/ENCFF539RUV/,/files/ENCFF713UAI/,/files/ENCFF795EGN/		ENCBS526KKV,ENCBS480ZVW	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/dd2d58f5-a10d-4092-bc76-120809a7931c/,/replicates/7a106a60-aec4-48f0-aaa3-b7c0ef49be6a/				
/experiments/ENCSR659YWQ/	ENCSR659YWQ	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF449-human/	ZNF449	ZNF449	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF449	K562	GEO:GSE209416	eGFP-ZNF449 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF518BLS/,/files/ENCFF672HQQ/,/files/ENCFF291JYJ/,/files/ENCFF023WAU/,/files/ENCFF732HWU/,/files/ENCFF150ATC/,/files/ENCFF331LJE/,/files/ENCFF530CDC/,/files/ENCFF562IIE/,/files/ENCFF352MEX/,/files/ENCFF674FBH/,/files/ENCFF521YCW/,/files/ENCFF166BXM/,/files/ENCFF443BGE/,/files/ENCFF038VEZ/,/files/ENCFF477LAL/,/files/ENCFF426NUP/,/files/ENCFF968ZTA/,/files/ENCFF018AAZ/,/files/ENCFF853TYS/,/files/ENCFF256MXW/,/files/ENCFF129LSR/,/files/ENCFF018NWF/,/files/ENCFF965CUR/,/files/ENCFF678BNF/,/files/ENCFF802FKA/		ENCBS846FUW,ENCBS019ZMO	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/68ce5c08-9233-48f5-bbad-fc00ad8656f4/,/replicates/7ef21d6b-179c-487e-857b-6a4e155231b2/				
/experiments/ENCSR268XPQ/	ENCSR268XPQ	ChIP-seq	TF ChIP-seq	cell line	/targets/TCF12-human/	TCF12	TCF12	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens TCF12	HepG2	GEO:GSE209403	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF989VTR/,/files/ENCFF332SCL/,/files/ENCFF912HNN/,/files/ENCFF616YQK/,/files/ENCFF805GIT/,/files/ENCFF888NLH/,/files/ENCFF344RFD/,/files/ENCFF496EBD/,/files/ENCFF700DKR/,/files/ENCFF216ARN/,/files/ENCFF517EXU/,/files/ENCFF651OAU/,/files/ENCFF732XCB/,/files/ENCFF813MZE/,/files/ENCFF878UGG/,/files/ENCFF830FKB/,/files/ENCFF032NXX/,/files/ENCFF365ZXJ/,/files/ENCFF006RQX/,/files/ENCFF022DQZ/,/files/ENCFF856UYG/,/files/ENCFF142LVN/,/files/ENCFF737YXZ/,/files/ENCFF802XCI/		ENCBS297BTA,ENCBS727RQT	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/3ba29c38-f8dc-4e44-9af9-44af0fe375e6/,/replicates/97c176ab-d864-4d76-b721-e20e41412c12/				
/experiments/ENCSR516SMM/	ENCSR516SMM	ChIP-seq	TF ChIP-seq	cell line	/targets/SRF-human/	SRF	SRF	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens SRF	HepG2	GEO:GSE208868	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF995RPV/,/files/ENCFF895KXT/,/files/ENCFF873BTF/,/files/ENCFF340GLB/,/files/ENCFF866KYP/,/files/ENCFF428GKF/,/files/ENCFF108BQD/,/files/ENCFF661THK/,/files/ENCFF577LLU/,/files/ENCFF433HCU/,/files/ENCFF975HYZ/,/files/ENCFF570UPV/,/files/ENCFF316WFA/,/files/ENCFF540YCX/,/files/ENCFF557YQQ/,/files/ENCFF737TTQ/,/files/ENCFF396KIR/,/files/ENCFF519NBO/,/files/ENCFF847NHH/,/files/ENCFF080FCJ/,/files/ENCFF647IQZ/,/files/ENCFF680OOS/,/files/ENCFF764QPJ/,/files/ENCFF234ZEU/		ENCBS650YEX,ENCBS828SDX	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/98601e20-0d28-46e4-a0fe-7ae2828b4edf/,/replicates/1bed502d-e4f3-4d8d-8ce8-0bcc990d8519/				
/experiments/ENCSR335SUD/	ENCSR335SUD	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF436-human/	ZNF436	ZNF436	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF436	K562	GEO:GSE170429	eGFP-ZNF436 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF273NSL/,/files/ENCFF453MHY/,/files/ENCFF098TNA/,/files/ENCFF993FWQ/,/files/ENCFF300OAW/,/files/ENCFF174GXN/,/files/ENCFF469BFJ/,/files/ENCFF533RWZ/,/files/ENCFF389HWM/,/files/ENCFF678ZSN/,/files/ENCFF804FKT/,/files/ENCFF584XVN/,/files/ENCFF843WTJ/,/files/ENCFF231SVD/,/files/ENCFF560KPA/,/files/ENCFF071MJX/,/files/ENCFF318ZUN/,/files/ENCFF655HDW/,/files/ENCFF020NLJ/,/files/ENCFF151DSD/,/files/ENCFF506ZJM/,/files/ENCFF675MXQ/,/files/ENCFF970XKF/,/files/ENCFF489OFR/,/files/ENCFF717FWZ/,/files/ENCFF759TOB/		ENCBS524VWM,ENCBS991EMK	1,2	1,2	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/7d05caf1-6422-43b3-a203-db7691b31814/,/replicates/4841b937-be27-48e5-bc92-3da5d7e72ed6/,/replicates/5d2e9f8f-d083-4544-9905-4bb42d423b6d/,/replicates/f31eaa09-f290-4bf3-b164-eddcbeeb0bc2/				
/experiments/ENCSR303SHG/	ENCSR303SHG	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF699-human/	ZNF699	ZNF699	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF699	K562	GEO:GSE208800	eGFP-ZNF699 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF935LIL/,/files/ENCFF915SGM/,/files/ENCFF397FIX/,/files/ENCFF374HOI/,/files/ENCFF646XST/,/files/ENCFF108BPN/,/files/ENCFF308GKK/,/files/ENCFF554KIZ/,/files/ENCFF192XNJ/,/files/ENCFF294WZD/,/files/ENCFF637ZDK/,/files/ENCFF465ZVU/,/files/ENCFF854SNX/,/files/ENCFF669IPM/,/files/ENCFF913TWG/,/files/ENCFF244OUD/,/files/ENCFF985WIE/,/files/ENCFF008JVY/,/files/ENCFF266ZFL/,/files/ENCFF562EHH/,/files/ENCFF474NZG/,/files/ENCFF112HAV/,/files/ENCFF371IBO/,/files/ENCFF852SLL/,/files/ENCFF044DKB/,/files/ENCFF850BGG/		ENCBS282RKG,ENCBS659QTS	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/8bd827ea-5783-4038-8451-79c8e6ee22d1/,/replicates/8ff4b694-20a2-4ee6-911e-3e097dbc2e76/				
/experiments/ENCSR398TMP/	ENCSR398TMP	ChIP-seq	TF ChIP-seq	cell line	/targets/MYNN-human/	MYNN	MYNN	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens MYNN	HepG2	GEO:GSE170788	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF009TLA/,/files/ENCFF301CCI/,/files/ENCFF323NBF/,/files/ENCFF740JJW/,/files/ENCFF808ZZE/,/files/ENCFF233NDH/,/files/ENCFF639OIX/,/files/ENCFF821TMC/,/files/ENCFF670JWM/,/files/ENCFF569ROJ/,/files/ENCFF266LGW/,/files/ENCFF177SNZ/,/files/ENCFF810GCL/,/files/ENCFF076KPB/,/files/ENCFF827BEX/,/files/ENCFF953IBT/,/files/ENCFF731GRK/,/files/ENCFF316VVG/,/files/ENCFF447QQH/,/files/ENCFF017QMR/,/files/ENCFF327KQF/,/files/ENCFF048GXO/,/files/ENCFF876KPB/,/files/ENCFF445WQN/		ENCBS517EJT,ENCBS027RML	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/1f86090f-73bf-47d9-babf-7982c35c2040/,/replicates/2e97a083-a013-4f4a-8f34-4f8cbc93ebf9/				
/experiments/ENCSR663NFC/	ENCSR663NFC	ChIP-seq	TF ChIP-seq	cell line	/targets/STAT5B-human/	STAT5B	STAT5B	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens STAT5B	K562	GEO:GSE175046	eGFP-STAT5B ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF594NNR/,/files/ENCFF340GKV/,/files/ENCFF387PSC/,/files/ENCFF269SKK/,/files/ENCFF454NLI/,/files/ENCFF791IAZ/,/files/ENCFF643ORC/,/files/ENCFF289VAI/,/files/ENCFF193FNQ/,/files/ENCFF944SVK/,/files/ENCFF122FTW/,/files/ENCFF415PZO/,/files/ENCFF497ADV/,/files/ENCFF691FER/,/files/ENCFF444HGK/,/files/ENCFF407ANO/,/files/ENCFF977CIR/,/files/ENCFF323UDL/,/files/ENCFF642HXO/,/files/ENCFF664ABB/,/files/ENCFF248XJW/,/files/ENCFF505PHS/,/files/ENCFF948WJK/,/files/ENCFF702XEE/,/files/ENCFF043KIK/,/files/ENCFF919NPW/		ENCBS323ROQ,ENCBS013XMW	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/705e15c4-a704-4924-bb68-484f954a544d/,/replicates/36bdadb5-18c1-4c5f-a805-07bcd1e7c8b9/				
/experiments/ENCSR479RZV/	ENCSR479RZV	ChIP-seq	TF ChIP-seq	cell line	/targets/CBFB-human/	CBFB	CBFB	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens CBFB	HepG2	GEO:GSE170191	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF747FIK/,/files/ENCFF404MQV/,/files/ENCFF545LMN/,/files/ENCFF266JJL/,/files/ENCFF951CCL/,/files/ENCFF568ZAN/,/files/ENCFF535DQJ/,/files/ENCFF389HNP/,/files/ENCFF002OAE/,/files/ENCFF629EAR/,/files/ENCFF692FKJ/,/files/ENCFF392GNM/,/files/ENCFF850YAO/,/files/ENCFF404XOH/,/files/ENCFF926ZLT/,/files/ENCFF889WEI/,/files/ENCFF961BAG/,/files/ENCFF129WYT/,/files/ENCFF332JEM/,/files/ENCFF335NKN/,/files/ENCFF565LVQ/,/files/ENCFF866BRJ/,/files/ENCFF349HFU/,/files/ENCFF183LNA/		ENCBS327VWY,ENCBS360TXN	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/a756d7f6-2160-4e0b-86fd-4faeae9ebd5b/,/replicates/ed5c1621-49d9-48fb-99b0-42a885988e23/				
